1.246346331	0.366329398	0.772843733
0.907490027	0.462829292	0.662247123
1.187744721	0.464161809	0.719014484
0.904334978	0.483420296	0.651653065
1.159315383	0.504504465	0.696779392
0.950234956	0.469271932	0.669412008
1.192235709	0.433660611	0.733279050
0.710666651	0.687420931	0.508313399
1.217961807	0.436468066	0.736182190
0.735491859	0.696262185	0.513699865
1.225545993	0.400400737	0.753743016
0.673286910	0.726876743	0.480863011
0.999006127	0.668400227	0.599137771
0.728610871	0.683752123	0.515880743
1.051233333	0.602422040	0.635702789
0.685392274	0.713496385	0.489954844
0.888283776	0.725500808	0.550435160
0.678397052	0.708168977	0.489264152
0.987996811	0.635664037	0.608499498
0.688360371	0.689345575	0.499642447
0.969287375	0.661965475	0.594198119
0.778194818	0.647207192	0.545947608
0.842642883	0.748664293	0.529528740
0.776303721	0.639443415	0.548335011
0.833486730	0.754126574	0.524993541
0.745598910	0.644825538	0.536238349
0.814463137	0.751381173	0.520143115
0.795964155	0.584150997	0.576737495
0.741253896	0.766842923	0.491516119
0.817010422	0.557633811	0.594343178
0.714724976	0.762839858	0.483718182
0.798094158	0.583073472	0.577840184
0.712768682	0.773361301	0.479613957
0.878972425	0.526455688	0.625412582
0.722917838	0.714032573	0.503091709
0.919220651	0.473664542	0.659939998
0.747120423	0.712248571	0.511947579
0.970211990	0.418759660	0.698511010
0.719390044	0.726261240	0.497623495
0.958664809	0.405023561	0.702994049
0.840347966	0.565189069	0.597883901
1.069608653	0.313706335	0.773221329
0.823456784	0.582129334	0.585845843
0.833306604	0.485440716	0.631892548
1.010697750	0.556389413	0.644953117
0.964727121	0.408170193	0.702694303
0.794046004	0.633606990	0.556189779
0.995941204	0.325865526	0.753469612
0.895898886	0.470536734	0.655646613
1.158072619	0.210255241	0.846341475
0.995408862	0.402625246	0.712006135
1.136640049	0.222385177	0.836364202
0.976729990	0.423422791	0.697588151
1.107233221	0.241284241	0.821074441
1.085595702	0.318627436	0.773093444
1.129638471	0.196256099	0.851982123
1.207717828	0.247209035	0.830088343
1.093877766	0.213695435	0.836570959
1.240946093	0.235523281	0.840482109
1.061917781	0.269744832	0.797437557
1.127230428	0.290304561	0.795204659
1.021200989	0.300331128	0.772740198
1.235929860	0.240386452	0.837171445
1.112454648	0.198742205	0.848426875
1.221301058	0.247479827	0.831506640
1.131885796	0.211053991	0.842841806
1.240546653	0.257361648	0.828185979
0.839481443	0.468036925	0.642041797
1.196053742	0.358936120	0.769171408
1.049493111	0.293595277	0.781402862
1.219133564	0.290759778	0.807430254
1.007353278	0.335145153	0.750357136
1.156000532	0.367112150	0.758972429
0.903082754	0.405381334	0.690185357
1.225221347	0.343949521	0.780808115
0.853486745	0.462874840	0.648368013
1.247403115	0.308915373	0.801508897
0.676459263	0.618157250	0.522517098
1.118348276	0.406253227	0.733534811
0.753770709	0.550037078	0.578130240
1.143764111	0.390633641	0.745415659
0.661365556	0.626344790	0.513598076
1.072464199	0.457659794	0.700900191
0.617548698	0.668121351	0.480332180
1.205421021	0.351222034	0.774372145
0.636319802	0.657669159	0.491750565
0.863608203	0.642714392	0.573322213
0.670184193	0.641101429	0.511089409
0.970932511	0.562640506	0.633117889
0.645399524	0.649935811	0.498248991
0.977619245	0.542336053	0.643189472
0.621044855	0.660278891	0.484690038
0.876169195	0.612765007	0.588453938
0.657383959	0.637982821	0.507488666
0.702345133	0.740404767	0.486810038
0.599198804	0.669491427	0.472297169
0.756115746	0.739734793	0.505475465
0.612729071	0.672158949	0.476873519
0.814118368	0.682258769	0.544059614
0.590327992	0.698059489	0.458191344
1.165165511	0.340135057	0.774041767
0.858520726	0.426815117	0.667934945
1.109318002	0.393732918	0.738044192
0.878905694	0.437192684	0.667811547
1.166052742	0.350396399	0.768936267
0.782272817	0.534542928	0.594063991
1.034810279	0.474740304	0.685508846
0.768914903	0.528463286	0.592668282
1.081794150	0.430458283	0.715352891
0.752366007	0.526978293	0.588087200
0.935091186	0.558660437	0.626001788
0.645779655	0.641316129	0.501733953
0.981601795	0.548829606	0.641388954
0.618065791	0.658720417	0.484079314
0.929493925	0.562723134	0.622894585
0.593454972	0.673669067	0.468347971
0.966940757	0.531504982	0.645295810
0.595509445	0.671468368	0.470023578
0.850594440	0.661427322	0.562554363
0.608723104	0.674154419	0.474498223
0.735467128	0.727475198	0.502731457
0.612835134	0.638095204	0.489903487
0.706117587	0.727370315	0.492587057
0.610890275	0.639738605	0.488466470
0.674161552	0.734985215	0.478418265
0.621897998	0.658432921	0.485732234
0.721932191	0.648777307	0.526685043
0.707810442	0.588735765	0.545919951
0.694846481	0.703022265	0.497075625
0.708980020	0.577015120	0.551308475
0.698703135	0.711689357	0.495396238
0.605406277	0.669189592	0.474979005
0.708773500	0.660824529	0.517504761
0.727376598	0.537544740	0.575037021
0.687659651	0.707175019	0.493004415
0.723583627	0.535502813	0.574689397
0.678117216	0.731265899	0.481144700
0.908949356	0.349628966	0.722203251
0.935672742	0.433257655	0.683506440
0.907653888	0.389357422	0.699804143
0.701243926	0.625560248	0.528521043
0.957760265	0.341018351	0.737431502
0.874726340	0.499097068	0.636709445
0.912361705	0.393894112	0.698455611
1.029642625	0.352095893	0.745179071
1.078428181	0.238072143	0.819162868
0.930956745	0.422481933	0.687845530
0.899954152	0.395687643	0.694601051
1.053658569	0.325592066	0.763935533
1.014197169	0.298963113	0.772333113
1.037688101	0.338198812	0.754195778
1.079081220	0.235002144	0.821166488
1.011917984	0.327276151	0.755617097
1.107603780	0.222725404	0.832578728
1.090381613	0.293825904	0.787729874
1.093806240	0.208691513	0.839775913
1.157499554	0.248477481	0.823270598
1.087335723	0.242478164	0.817660075
1.177062275	0.253357957	0.822878654
1.109412629	0.218133065	0.835686963
1.114430622	0.284024351	0.796901326
1.118646192	0.202163191	0.846939919
1.198322439	0.252974741	0.825690600
0.933367976	0.345313857	0.729945442
1.171447596	0.316740662	0.787163579
1.042563384	0.267081271	0.796065849
1.203886516	0.315547895	0.792325426
1.003041704	0.318916220	0.758754637
1.192855535	0.247673870	0.828067466
1.068794697	0.221473720	0.828350662
1.159530376	0.261506559	0.815974833
0.882455430	0.396914865	0.689757636
1.039614452	0.466352483	0.690330198
0.786007597	0.467340347	0.627126410
1.138694711	0.386439778	0.746619212
0.842552697	0.451819804	0.650935258
0.874537461	0.582440507	0.600240690
0.741194837	0.549855283	0.574102295
1.007464615	0.470933820	0.681456765
0.720940363	0.545840433	0.569112166
1.045963009	0.460689677	0.694229678
0.810254853	0.465729636	0.635003685
1.061294673	0.451710002	0.701448377
0.781826666	0.555494342	0.584621539
0.808102806	0.676114305	0.544464014
0.621860563	0.689297274	0.474283527
0.973188198	0.538649352	0.643712149
0.665113795	0.638392257	0.510249871
0.878843283	0.653478023	0.573537208
0.695650340	0.620413151	0.528584179
0.687950138	0.734781471	0.483541754
0.683979319	0.611678448	0.527901222
0.928183234	0.601006279	0.606977242
0.616017548	0.671513357	0.478448747
0.687836377	0.696500772	0.496870562
0.666797807	0.643736304	0.508798513
0.891154686	0.621676951	0.589064020
0.654291923	0.676263872	0.491743319
0.676704982	0.744794103	0.476050241
0.672572256	0.661743892	0.504057645
1.189329180	0.327784129	0.783942223
1.113325110	0.257335071	0.812254653
1.211962675	0.307568079	0.797590093
0.859365507	0.480930238	0.641176031
0.966269903	0.561807359	0.632343617
0.811818119	0.493963001	0.621710719
1.125390703	0.385168819	0.745015795
0.726866747	0.577880985	0.557093704
1.082263166	0.453372620	0.704765528
0.706548864	0.622286748	0.531705244
1.069107012	0.467952546	0.695553407
0.758580094	0.573847618	0.569321763
0.769636642	0.735189950	0.511445402
0.663543253	0.650634706	0.504911263
0.835934740	0.679969406	0.551443006
0.621224287	0.671088022	0.480707552
0.790067892	0.711783616	0.526062589
0.631265987	0.684413809	0.479802144
0.922037596	0.592337604	0.608856772
0.643567082	0.650058935	0.497490831
1.012918826	0.518973566	0.661220613
0.639973384	0.660492352	0.492110916
0.814271254	0.697933746	0.538466183
0.769846761	0.564855802	0.576792750
0.723274436	0.745642911	0.492386068
0.749695687	0.603146112	0.554163604
0.710655091	0.730269266	0.493193891
0.749132698	0.610166847	0.551116714
0.680006325	0.763748451	0.470998494
0.661873361	0.667871361	0.497744680
0.746687396	0.756239250	0.496822249
0.838170367	0.514840694	0.619485229
0.743333521	0.743181260	0.500051214
0.811313840	0.546816181	0.597375676
0.713088516	0.685367721	0.509911213
0.909897947	0.475396940	0.656826179
0.746506903	0.699076086	0.516405429
0.927273805	0.463768463	0.666603615
0.762075564	0.693776020	0.523456905
0.953466367	0.446489949	0.681068656
0.810972507	0.600700751	0.574476071
0.959758583	0.442877577	0.684253415
0.809305207	0.614447107	0.568431179
0.977245144	0.397057857	0.711084196
0.832347853	0.571747776	0.592799974
1.116976903	0.278335179	0.800521200
0.829225878	0.583560999	0.586943361
1.112090702	0.271929869	0.803521801
1.010982599	0.407511102	0.712715607
1.127860104	0.249154327	0.819061935
0.877143390	0.506709519	0.633841490
1.105399438	0.225515079	0.830556301
0.984052620	0.430093932	0.695863253
1.083127663	0.246059168	0.814879923
1.051760348	0.361065549	0.744437337
1.116410281	0.221760860	0.834280644
1.093697083	0.317004068	0.775286163
