1.117427390	0.372588989	0.749943025
0.771675643	0.476356779	0.618313779
1.097005774	0.412480122	0.726741321
0.778893579	0.451185397	0.633206155
1.080197353	0.437104221	0.711920011
0.846390177	0.397301947	0.680546383
1.102004457	0.460949254	0.705078116
0.773369612	0.466453754	0.623774026
1.073359466	0.470365553	0.695304833
0.664263119	0.529206044	0.556581719
1.064222321	0.473598225	0.692032841
0.646307202	0.591286644	0.522228843
0.899334592	0.632282760	0.587179683
0.670867800	0.580803195	0.535977747
0.957951553	0.539598211	0.639679279
0.608896789	0.620806947	0.495157306
0.864859354	0.641729015	0.574051527
0.617776955	0.619888250	0.499147065
0.910055837	0.601145938	0.602206702
0.618117288	0.629444876	0.495460111
0.763806052	0.696209169	0.523149376
0.597070278	0.591789502	0.502220942
0.781039996	0.665975363	0.539759299
0.586840803	0.587972788	0.499518228
0.713614268	0.692766891	0.507411709
0.616480545	0.572863402	0.518336640
0.689402260	0.707625204	0.493477958
0.705141661	0.466662207	0.601757410
0.699219982	0.679443132	0.507172474
0.591396091	0.566790229	0.510622584
0.698316663	0.679872162	0.506691572
0.665390904	0.503764044	0.569121232
0.653425260	0.670338229	0.493611786
0.717441752	0.451134011	0.613945433
0.654165199	0.629571853	0.509578810
0.717714580	0.434043365	0.623147062
0.643642139	0.620501826	0.509152562
0.742058376	0.380298335	0.661160902
0.675365306	0.536417687	0.557331890
0.804914426	0.330701822	0.708790868
0.763547439	0.448453631	0.629989080
0.810859375	0.322445238	0.715482286
0.772799744	0.453402118	0.630238599
0.815752722	0.293881446	0.735154654
0.715833824	0.516170877	0.581031731
0.830580294	0.276121383	0.750500620
0.802170399	0.421195024	0.655707922
0.919573752	0.206106717	0.816904777
0.904885948	0.318527409	0.739640402
0.899826789	0.236724725	0.791716678
0.867454340	0.359949263	0.706739281
0.924512846	0.197931130	0.823660571
0.948325869	0.273899030	0.775901285
0.952500457	0.166565020	0.851157038
0.952475832	0.269508572	0.779450072
0.950308822	0.172464470	0.846394217
0.930446918	0.288927206	0.763052864
0.950481560	0.160554989	0.855490813
0.963910282	0.277412153	0.776518860
0.953524845	0.152753280	0.861921449
1.032177778	0.226437929	0.820089700
0.888112866	0.212894725	0.806636460
1.059705518	0.224690616	0.825061280
0.883932077	0.226293746	0.796173227
0.964869033	0.259075862	0.788327184
0.836294449	0.245112557	0.773339219
1.043064064	0.229395381	0.819722835
0.838068209	0.241582445	0.776240172
1.056270271	0.237924378	0.816160283
0.808455892	0.266273079	0.752241648
1.033025451	0.255314481	0.801826774
0.776478400	0.341374123	0.694616136
1.047336751	0.283859259	0.786763740
0.823048694	0.298729223	0.733700211
1.031955933	0.269788381	0.792748562
0.628028383	0.452158229	0.581407301
1.052690216	0.255607679	0.804625781
0.641746974	0.427239844	0.600331981
0.943309767	0.392637454	0.706098080
0.582307050	0.508037663	0.534057756
0.965534620	0.369113354	0.723437669
0.631702641	0.480169608	0.568143185
0.867676455	0.505832257	0.631722571
0.560720158	0.529243759	0.514439193
0.912140621	0.458906758	0.665287455
0.549847974	0.545467018	0.501999861
0.784575061	0.531164106	0.596299845
0.595243678	0.492934221	0.547009527
0.792489034	0.565988754	0.583365471
0.627050132	0.487677040	0.562514441
0.689603838	0.617787170	0.527465642
0.543149167	0.555276651	0.494479607
0.751249788	0.574892477	0.566492606
0.544983322	0.536478399	0.503932142
0.657850856	0.606074810	0.520482235
0.547514074	0.531930945	0.507218121
0.684502301	0.597444988	0.533955106
0.593822135	0.491380580	0.547199271
0.645684551	0.626509872	0.507536065
0.591782557	0.477238292	0.553574383
1.065165403	0.222990775	0.826891507
0.754814911	0.339645414	0.689668592
0.998591293	0.341596739	0.745112827
